countryiso3,date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
RWA,2020-01-15,Eastern Province,Kirehe,Nyamugari,2360,-2.28,30.77,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,1850.0,1.97
RWA,2020-01-15,Eastern Province,Kirehe,Nyamugari,2360,-2.28,30.77,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,2500.0,2.67
RWA,2020-01-15,Eastern Province,Kirehe,Nyamugari,2360,-2.28,30.77,miscellaneous food,Salt,185,KG,actual,Retail,RWF,400.0,0.43
RWA,2020-01-15,Eastern Province,Kirehe,Nyamugari,2360,-2.28,30.77,oil and fats,Oil,137,L,actual,Retail,RWF,1650.0,1.76
RWA,2020-01-15,Eastern Province,Kirehe,Nyamugari,2360,-2.28,30.77,oil and fats,Oil (palm),62,L,actual,Retail,RWF,2000.0,2.13
RWA,2020-01-15,Eastern Province,Kirehe,Nyamugari,2360,-2.28,30.77,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,370.0,0.39
RWA,2020-01-15,Eastern Province,Kirehe,Nyamugari,2360,-2.28,30.77,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,250.0,0.27
RWA,2020-01-15,Eastern Province,Kirehe,Nyamugari,2360,-2.28,30.77,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,100.0,0.11
RWA,2020-01-15,Eastern Province,Kirehe,Rushonga,2366,-2.19,30.83,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,375.0,0.4
RWA,2020-01-15,Eastern Province,Kirehe,Rushonga,2366,-2.19,30.83,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,775.0,0.83
RWA,2020-01-15,Eastern Province,Kirehe,Rushonga,2366,-2.19,30.83,cereals and tubers,Rice (imported),64,KG,actual,Retail,RWF,900.0,0.96
RWA,2020-01-15,Eastern Province,Kirehe,Rushonga,2366,-2.19,30.83,cereals and tubers,Rice (local),71,KG,actual,Retail,RWF,875.0,0.93
RWA,2020-01-15,Eastern Province,Kirehe,Rushonga,2366,-2.19,30.83,cereals and tubers,"Rice (long grain, high quality, local)",379,KG,actual,Retail,RWF,1000.0,1.07
RWA,2020-01-15,Eastern Province,Kirehe,Rushonga,2366,-2.19,30.83,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,2000.0,2.13
RWA,2020-01-15,Eastern Province,Kirehe,Rushonga,2366,-2.19,30.83,miscellaneous food,Salt,185,KG,actual,Retail,RWF,375.0,0.4
RWA,2020-01-15,Eastern Province,Kirehe,Rushonga,2366,-2.19,30.83,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,900.0,0.96
RWA,2020-01-15,Eastern Province,Kirehe,Rushonga,2366,-2.19,30.83,oil and fats,Oil,137,L,actual,Retail,RWF,1700.0,1.81
RWA,2020-01-15,Eastern Province,Kirehe,Rushonga,2366,-2.19,30.83,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,400.0,0.43
RWA,2020-01-15,Eastern Province,Kirehe,Rushonga,2366,-2.19,30.83,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,200.0,0.21
RWA,2020-01-15,Kigali City,Nyarugenge,Kigali,1076,-1.95,30.06,cereals and tubers,Maize,51,KG,actual,Wholesale,RWF,407.56,0.43
RWA,2020-01-15,Kigali City,Nyarugenge,Kigali,1076,-1.95,30.06,cereals and tubers,Rice,52,KG,actual,Wholesale,RWF,848.44,0.9
RWA,2020-01-15,Kigali City,Nyarugenge,Kigali,1076,-1.95,30.06,pulses and nuts,Beans,50,KG,actual,Wholesale,RWF,642.96,0.69
RWA,2020-01-15,Kigali City,Nyarugenge,Mulindi,1086,-1.95,30.06,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,300.0,0.32
RWA,2020-01-15,Kigali City,Nyarugenge,Mulindi,1086,-1.95,30.06,cereals and tubers,Maize,51,KG,actual,Retail,RWF,400.0,0.43
RWA,2020-01-15,Kigali City,Nyarugenge,Mulindi,1086,-1.95,30.06,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,750.0,0.8
RWA,2020-01-15,Kigali City,Nyarugenge,Mulindi,1086,-1.95,30.06,cereals and tubers,Rice (imported),64,KG,actual,Retail,RWF,1000.0,1.07
RWA,2020-01-15,Kigali City,Nyarugenge,Mulindi,1086,-1.95,30.06,cereals and tubers,Rice (local),71,KG,actual,Retail,RWF,900.0,0.96
RWA,2020-01-15,Kigali City,Nyarugenge,Mulindi,1086,-1.95,30.06,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,1600.0,1.71
RWA,2020-01-15,Kigali City,Nyarugenge,Mulindi,1086,-1.95,30.06,miscellaneous food,Salt,185,KG,actual,Retail,RWF,400.0,0.43
RWA,2020-01-15,Kigali City,Nyarugenge,Mulindi,1086,-1.95,30.06,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,950.0,1.01
RWA,2020-01-15,Kigali City,Nyarugenge,Mulindi,1086,-1.95,30.06,oil and fats,Oil,137,L,actual,Retail,RWF,1600.0,1.71
RWA,2020-01-15,Kigali City,Nyarugenge,Mulindi,1086,-1.95,30.06,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,385.0,0.41
RWA,2020-01-15,Northern Province,Gicumbi,Gicumbi,2356,-1.58,30.07,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,120.0,0.13
RWA,2020-01-15,Northern Province,Gicumbi,Gicumbi,2356,-1.58,30.07,cereals and tubers,Maize,51,KG,actual,Retail,RWF,525.0,0.56
RWA,2020-01-15,Northern Province,Gicumbi,Gicumbi,2356,-1.58,30.07,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,790.0,0.84
RWA,2020-01-15,Northern Province,Gicumbi,Gicumbi,2356,-1.58,30.07,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,120.0,0.13
RWA,2020-01-15,Northern Province,Gicumbi,Gicumbi,2356,-1.58,30.07,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,200.0,0.21
RWA,2020-01-15,Northern Province,Gicumbi,Gicumbi,2356,-1.58,30.07,cereals and tubers,Rice (imported),64,KG,actual,Retail,RWF,887.5,0.95
RWA,2020-01-15,Northern Province,Gicumbi,Gicumbi,2356,-1.58,30.07,cereals and tubers,Rice (local),71,KG,actual,Retail,RWF,700.0,0.75
RWA,2020-01-15,Northern Province,Gicumbi,Gicumbi,2356,-1.58,30.07,cereals and tubers,"Rice (long grain, high quality, local)",379,KG,actual,Retail,RWF,1000.0,1.07
RWA,2020-01-15,Northern Province,Gicumbi,Gicumbi,2356,-1.58,30.07,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,400.0,0.43
RWA,2020-01-15,Northern Province,Gicumbi,Gicumbi,2356,-1.58,30.07,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,1933.33,2.06
RWA,2020-01-15,Northern Province,Gicumbi,Gicumbi,2356,-1.58,30.07,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,2400.0,2.56
RWA,2020-01-15,Northern Province,Gicumbi,Gicumbi,2356,-1.58,30.07,miscellaneous food,Salt,185,KG,actual,Retail,RWF,333.33,0.36
RWA,2020-01-15,Northern Province,Gicumbi,Gicumbi,2356,-1.58,30.07,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,850.0,0.91
RWA,2020-01-15,Northern Province,Gicumbi,Gicumbi,2356,-1.58,30.07,oil and fats,Oil,137,L,actual,Retail,RWF,1633.33,1.74
RWA,2020-01-15,Northern Province,Gicumbi,Gicumbi,2356,-1.58,30.07,oil and fats,Oil (palm),62,L,actual,Retail,RWF,1500.0,1.6
RWA,2020-01-15,Northern Province,Gicumbi,Gicumbi,2356,-1.58,30.07,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,490.0,0.52
RWA,2020-01-15,Northern Province,Gicumbi,Gicumbi,2356,-1.58,30.07,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,235.0,0.25
RWA,2020-01-15,Northern Province,Gicumbi,Gicumbi,2356,-1.58,30.07,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,100.0,0.11
RWA,2020-01-15,Northern Province,Gicumbi,Gicumbi,2356,-1.58,30.07,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,300.0,0.32
RWA,2020-01-15,Northern Province,Gicumbi,Gihembe (Camp),2355,-1.6,30.08,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,150.0,0.16
RWA,2020-01-15,Northern Province,Gicumbi,Gihembe (Camp),2355,-1.6,30.08,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,307.14,0.33
RWA,2020-01-15,Northern Province,Gicumbi,Gihembe (Camp),2355,-1.6,30.08,cereals and tubers,Maize,51,KG,actual,Retail,RWF,536.67,0.57
RWA,2020-01-15,Northern Province,Gicumbi,Gihembe (Camp),2355,-1.6,30.08,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,758.0,0.81
RWA,2020-01-15,Northern Province,Gicumbi,Gihembe (Camp),2355,-1.6,30.08,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,113.33,0.12
RWA,2020-01-15,Northern Province,Gicumbi,Gihembe (Camp),2355,-1.6,30.08,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,225.0,0.24
RWA,2020-01-15,Northern Province,Gicumbi,Gihembe (Camp),2355,-1.6,30.08,cereals and tubers,Rice (imported),64,KG,actual,Retail,RWF,839.09,0.89
RWA,2020-01-15,Northern Province,Gicumbi,Gihembe (Camp),2355,-1.6,30.08,cereals and tubers,Rice (local),71,KG,actual,Retail,RWF,781.25,0.83
RWA,2020-01-15,Northern Province,Gicumbi,Gihembe (Camp),2355,-1.6,30.08,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,475.0,0.51
RWA,2020-01-15,Northern Province,Gicumbi,Gihembe (Camp),2355,-1.6,30.08,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,2100.0,2.24
RWA,2020-01-15,Northern Province,Gicumbi,Gihembe (Camp),2355,-1.6,30.08,miscellaneous food,Salt,185,KG,actual,Retail,RWF,356.25,0.38
RWA,2020-01-15,Northern Province,Gicumbi,Gihembe (Camp),2355,-1.6,30.08,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,907.14,0.97
RWA,2020-01-15,Northern Province,Gicumbi,Gihembe (Camp),2355,-1.6,30.08,oil and fats,Oil (palm),62,L,actual,Retail,RWF,1533.33,1.63
RWA,2020-01-15,Northern Province,Gicumbi,Gihembe (Camp),2355,-1.6,30.08,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,540.0,0.58
RWA,2020-01-15,Northern Province,Gicumbi,Gihembe (Camp),2355,-1.6,30.08,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,230.0,0.25
RWA,2020-01-15,Northern Province,Gicumbi,Gihembe (Camp),2355,-1.6,30.08,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,106.67,0.11
RWA,2020-01-15,Northern Province,Gicumbi,Gihembe (Camp),2355,-1.6,30.08,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,300.0,0.32
RWA,2020-01-15,Northern Province,Gicumbi,Kageyo,2357,-1.6,30.08,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,480.0,0.51
RWA,2020-01-15,Northern Province,Gicumbi,Kageyo,2357,-1.6,30.08,cereals and tubers,Maize,51,KG,actual,Retail,RWF,525.0,0.56
RWA,2020-01-15,Northern Province,Gicumbi,Kageyo,2357,-1.6,30.08,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,850.0,0.91
RWA,2020-01-15,Northern Province,Gicumbi,Kageyo,2357,-1.6,30.08,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,150.0,0.16
RWA,2020-01-15,Northern Province,Gicumbi,Kageyo,2357,-1.6,30.08,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,230.0,0.25
RWA,2020-01-15,Northern Province,Gicumbi,Kageyo,2357,-1.6,30.08,cereals and tubers,Rice (imported),64,KG,actual,Retail,RWF,850.0,0.91
RWA,2020-01-15,Northern Province,Gicumbi,Kageyo,2357,-1.6,30.08,cereals and tubers,"Rice (long grain, high quality, local)",379,KG,actual,Retail,RWF,850.0,0.91
RWA,2020-01-15,Northern Province,Gicumbi,Kageyo,2357,-1.6,30.08,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,545.0,0.58
RWA,2020-01-15,Northern Province,Gicumbi,Kageyo,2357,-1.6,30.08,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,1500.0,1.6
RWA,2020-01-15,Northern Province,Gicumbi,Kageyo,2357,-1.6,30.08,miscellaneous food,Salt,185,KG,actual,Retail,RWF,375.0,0.4
RWA,2020-01-15,Northern Province,Gicumbi,Kageyo,2357,-1.6,30.08,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,800.0,0.85
RWA,2020-01-15,Northern Province,Gicumbi,Kageyo,2357,-1.6,30.08,oil and fats,Oil,137,L,actual,Retail,RWF,1750.0,1.87
RWA,2020-01-15,Northern Province,Gicumbi,Kageyo,2357,-1.6,30.08,oil and fats,Oil (palm),62,L,actual,Retail,RWF,1200.0,1.28
RWA,2020-01-15,Northern Province,Gicumbi,Kageyo,2357,-1.6,30.08,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,550.0,0.59
RWA,2020-01-15,Northern Province,Gicumbi,Kageyo,2357,-1.6,30.08,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,233.33,0.25
RWA,2020-01-15,Northern Province,Gicumbi,Ruyaga,2358,-1.59,30.08,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,220.0,0.23
RWA,2020-01-15,Northern Province,Gicumbi,Ruyaga,2358,-1.59,30.08,cereals and tubers,Maize,51,KG,actual,Retail,RWF,485.0,0.52
RWA,2020-01-15,Northern Province,Gicumbi,Ruyaga,2358,-1.59,30.08,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,800.0,0.85
RWA,2020-01-15,Northern Province,Gicumbi,Ruyaga,2358,-1.59,30.08,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,175.0,0.19
RWA,2020-01-15,Northern Province,Gicumbi,Ruyaga,2358,-1.59,30.08,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,250.0,0.27
RWA,2020-01-15,Northern Province,Gicumbi,Ruyaga,2358,-1.59,30.08,cereals and tubers,Rice (imported),64,KG,actual,Retail,RWF,900.0,0.96
RWA,2020-01-15,Northern Province,Gicumbi,Ruyaga,2358,-1.59,30.08,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,600.0,0.64
RWA,2020-01-15,Northern Province,Gicumbi,Ruyaga,2358,-1.59,30.08,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,2000.0,2.13
RWA,2020-01-15,Northern Province,Gicumbi,Ruyaga,2358,-1.59,30.08,miscellaneous food,Salt,185,KG,actual,Retail,RWF,400.0,0.43
RWA,2020-01-15,Northern Province,Gicumbi,Ruyaga,2358,-1.59,30.08,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,800.0,0.85
RWA,2020-01-15,Northern Province,Gicumbi,Ruyaga,2358,-1.59,30.08,oil and fats,Oil,137,L,actual,Retail,RWF,1600.0,1.71
RWA,2020-01-15,Northern Province,Gicumbi,Ruyaga,2358,-1.59,30.08,oil and fats,Oil (palm),62,L,actual,Retail,RWF,1400.0,1.49
RWA,2020-01-15,Northern Province,Gicumbi,Ruyaga,2358,-1.59,30.08,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,566.67,0.6
RWA,2020-01-15,Northern Province,Gicumbi,Ruyaga,2358,-1.59,30.08,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,240.0,0.26
RWA,2020-01-15,Northern Province,Musanze,Ruhengeri,1104,-1.5,29.64,cereals and tubers,Maize,51,KG,actual,Wholesale,RWF,349.57,0.37
RWA,2020-01-15,Northern Province,Musanze,Ruhengeri,1104,-1.5,29.64,cereals and tubers,Rice,52,KG,actual,Wholesale,RWF,799.32,0.85
RWA,2020-01-15,Northern Province,Musanze,Ruhengeri,1104,-1.5,29.64,pulses and nuts,Beans,50,KG,actual,Wholesale,RWF,665.61,0.71
RWA,2020-01-15,Southern Province,Gisagara,Gatunda,2380,-2.74,29.85,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,250.0,0.27
RWA,2020-01-15,Southern Province,Gisagara,Gatunda,2380,-2.74,29.85,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,350.0,0.37
RWA,2020-01-15,Southern Province,Gisagara,Gatunda,2380,-2.74,29.85,cereals and tubers,Maize,51,KG,actual,Retail,RWF,400.0,0.43
RWA,2020-01-15,Southern Province,Gisagara,Gatunda,2380,-2.74,29.85,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,215.0,0.23
RWA,2020-01-15,Southern Province,Gisagara,Gatunda,2380,-2.74,29.85,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,290.0,0.31
RWA,2020-01-15,Southern Province,Gisagara,Gatunda,2380,-2.74,29.85,cereals and tubers,Rice (imported),64,KG,actual,Retail,RWF,900.0,0.96
RWA,2020-01-15,Southern Province,Gisagara,Gatunda,2380,-2.74,29.85,cereals and tubers,Rice (local),71,KG,actual,Retail,RWF,775.0,0.83
RWA,2020-01-15,Southern Province,Gisagara,Gatunda,2380,-2.74,29.85,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,480.0,0.51
RWA,2020-01-15,Southern Province,Gisagara,Gatunda,2380,-2.74,29.85,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,1475.0,1.57
RWA,2020-01-15,Southern Province,Gisagara,Gatunda,2380,-2.74,29.85,miscellaneous food,Salt,185,KG,actual,Retail,RWF,337.5,0.36
RWA,2020-01-15,Southern Province,Gisagara,Gatunda,2380,-2.74,29.85,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,912.5,0.97
RWA,2020-01-15,Southern Province,Gisagara,Gatunda,2380,-2.74,29.85,oil and fats,Oil,137,L,actual,Retail,RWF,1800.0,1.92
RWA,2020-01-15,Southern Province,Gisagara,Gatunda,2380,-2.74,29.85,oil and fats,Oil (palm),62,L,actual,Retail,RWF,1300.0,1.39
RWA,2020-01-15,Southern Province,Gisagara,Gatunda,2380,-2.74,29.85,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,425.0,0.45
RWA,2020-01-15,Southern Province,Gisagara,Gatunda,2380,-2.74,29.85,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,150.0,0.16
RWA,2020-01-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,137.5,0.15
RWA,2020-01-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,341.67,0.36
RWA,2020-01-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,cereals and tubers,Maize,51,KG,actual,Retail,RWF,450.0,0.48
RWA,2020-01-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,716.67,0.76
RWA,2020-01-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,190.0,0.2
RWA,2020-01-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,286.0,0.3
RWA,2020-01-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,cereals and tubers,Rice (imported),64,KG,actual,Retail,RWF,866.67,0.92
RWA,2020-01-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,cereals and tubers,Rice (local),71,KG,actual,Retail,RWF,800.0,0.85
RWA,2020-01-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,cereals and tubers,"Rice (long grain, high quality, local)",379,KG,actual,Retail,RWF,850.0,0.91
RWA,2020-01-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,507.14,0.54
RWA,2020-01-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,1433.33,1.53
RWA,2020-01-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,2000.0,2.13
RWA,2020-01-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,miscellaneous food,Salt,185,KG,actual,Retail,RWF,350.0,0.37
RWA,2020-01-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,816.67,0.87
RWA,2020-01-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,oil and fats,Oil,137,L,actual,Retail,RWF,1616.67,1.72
RWA,2020-01-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,oil and fats,Oil (palm),62,L,actual,Retail,RWF,1460.0,1.56
RWA,2020-01-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,412.5,0.44
RWA,2020-01-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,225.0,0.24
RWA,2020-01-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,200.0,0.21
RWA,2020-01-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,325.0,0.35
RWA,2020-01-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,800.0,0.85
RWA,2020-01-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,280.0,0.3
RWA,2020-01-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,cereals and tubers,Rice (imported),64,KG,actual,Retail,RWF,950.0,1.01
RWA,2020-01-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,cereals and tubers,Rice (local),71,KG,actual,Retail,RWF,800.0,0.85
RWA,2020-01-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,cereals and tubers,"Rice (long grain, high quality, local)",379,KG,actual,Retail,RWF,950.0,1.01
RWA,2020-01-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,1800.0,1.92
RWA,2020-01-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,miscellaneous food,Salt,185,KG,actual,Retail,RWF,375.0,0.4
RWA,2020-01-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,825.0,0.88
RWA,2020-01-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,oil and fats,Oil,137,L,actual,Retail,RWF,1800.0,1.92
RWA,2020-01-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,oil and fats,Oil (palm),62,L,actual,Retail,RWF,1500.0,1.6
RWA,2020-01-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,500.0,0.53
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,375.0,0.4
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,cereals and tubers,Maize,51,KG,actual,Retail,RWF,600.0,0.64
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,817.5,0.87
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,290.0,0.31
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,cereals and tubers,Rice (imported),64,KG,actual,Retail,RWF,983.33,1.05
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,cereals and tubers,Rice (local),71,KG,actual,Retail,RWF,830.0,0.89
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,cereals and tubers,"Rice (long grain, high quality, local)",379,KG,actual,Retail,RWF,950.0,1.01
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,850.0,0.91
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,1650.0,1.76
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,miscellaneous food,Salt,185,KG,actual,Retail,RWF,354.0,0.38
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,837.5,0.89
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,oil and fats,Oil,137,L,actual,Retail,RWF,1580.0,1.68
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,550.0,0.59
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,300.0,0.32
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,375.0,0.4
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,cereals and tubers,Maize,51,KG,actual,Retail,RWF,400.0,0.43
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,675.0,0.72
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,200.0,0.21
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,300.0,0.32
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,cereals and tubers,Rice (local),71,KG,actual,Retail,RWF,650.0,0.69
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,cereals and tubers,"Rice (long grain, high quality, local)",379,KG,actual,Retail,RWF,800.0,0.85
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,500.0,0.53
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,1800.0,1.92
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,miscellaneous food,Salt,185,KG,actual,Retail,RWF,335.0,0.36
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,825.0,0.88
