country,date,province,district,market_name,lat,lon,food_category,commodity_name,unit,price_flag,price_type,currency,price_rwf,price_usd,year,month,quarter,day_of_week,commodity_group
RWA,2020-08-15,Eastern Province,Kirehe,Nyakarambi,-2.27,30.68,cereals and tubers,Maize flour,KG,actual,Retail,RWF,500.0,0.52,2020,8,3,5,Maize flour
RWA,2020-08-15,Eastern Province,Kirehe,Nyakarambi,-2.27,30.68,cereals and tubers,Potatoes,KG,actual,Retail,RWF,200.0,0.21,2020,8,3,5,Potatoes
RWA,2020-08-15,Eastern Province,Kirehe,Nyakarambi,-2.27,30.68,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,450.0,0.47,2020,8,3,5,Potatoes
RWA,2020-08-15,Eastern Province,Kirehe,Nyakarambi,-2.27,30.68,cereals and tubers,Rice (imported),KG,actual,Retail,RWF,1000.0,1.04,2020,8,3,5,Rice
RWA,2020-08-15,Eastern Province,Kirehe,Nyakarambi,-2.27,30.68,cereals and tubers,Rice (local),KG,actual,Retail,RWF,800.0,0.83,2020,8,3,5,Rice
RWA,2020-08-15,Eastern Province,Kirehe,Nyakarambi,-2.27,30.68,cereals and tubers,"Rice (long grain, high quality, local)",KG,actual,Retail,RWF,900.0,0.94,2020,8,3,5,Rice
RWA,2020-08-15,Eastern Province,Kirehe,Nyakarambi,-2.27,30.68,cereals and tubers,Sorghum,KG,actual,Retail,RWF,450.0,0.47,2020,8,3,5,Sorghum
RWA,2020-08-15,Eastern Province,Kirehe,Nyakarambi,-2.27,30.68,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,2000.0,2.08,2020,8,3,5,Fish (dry)
RWA,2020-08-15,Eastern Province,Kirehe,Nyakarambi,-2.27,30.68,"meat, fish and eggs",Meat (beef),KG,actual,Retail,RWF,2800.0,2.91,2020,8,3,5,Meat (beef)
RWA,2020-08-15,Eastern Province,Kirehe,Nyakarambi,-2.27,30.68,miscellaneous food,Salt,KG,actual,Retail,RWF,400.0,0.42,2020,8,3,5,Salt
RWA,2020-08-15,Eastern Province,Kirehe,Nyakarambi,-2.27,30.68,miscellaneous food,Sugar,KG,actual,Retail,RWF,900.0,0.94,2020,8,3,5,Sugar
RWA,2020-08-15,Eastern Province,Kirehe,Nyakarambi,-2.27,30.68,pulses and nuts,Beans (dry),KG,actual,Retail,RWF,650.0,0.68,2020,8,3,5,Beans (dry)
RWA,2020-08-15,Eastern Province,Kirehe,Nyakarambi,-2.27,30.68,vegetables and fruits,Bananas,KG,actual,Retail,RWF,150.0,0.16,2020,8,3,5,Bananas
RWA,2020-08-15,Eastern Province,Kirehe,Nyakarambi,-2.27,30.68,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,100.0,0.1,2020,8,3,5,Cabbage
RWA,2020-08-15,Eastern Province,Kirehe,Nyakarambi,-2.27,30.68,vegetables and fruits,Cassava leaves,KG,actual,Retail,RWF,200.0,0.21,2020,8,3,5,Cassava
RWA,2020-08-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Cassava,KG,actual,Retail,RWF,120.0,0.12,2020,8,3,5,Cassava
RWA,2020-08-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,375.0,0.39,2020,8,3,5,Cassava flour
RWA,2020-08-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Potatoes,KG,actual,Retail,RWF,105.0,0.11,2020,8,3,5,Potatoes
RWA,2020-08-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,345.0,0.36,2020,8,3,5,Potatoes
RWA,2020-08-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Sorghum,KG,actual,Retail,RWF,475.0,0.49,2020,8,3,5,Sorghum
RWA,2020-08-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,2000.0,2.08,2020,8,3,5,Fish (dry)
RWA,2020-08-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,miscellaneous food,Sugar,KG,actual,Retail,RWF,980.0,1.02,2020,8,3,5,Sugar
RWA,2020-08-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,vegetables and fruits,Bananas,KG,actual,Retail,RWF,145.0,0.15,2020,8,3,5,Bananas
RWA,2020-08-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,116.67,0.12,2020,8,3,5,Cabbage
RWA,2020-08-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,vegetables and fruits,Cassava leaves,KG,actual,Retail,RWF,300.0,0.31,2020,8,3,5,Cassava
RWA,2020-08-15,Southern Province,Gisagara,Kabuga,-2.69,29.85,cereals and tubers,Cassava,KG,actual,Retail,RWF,172.5,0.18,2020,8,3,5,Cassava
RWA,2020-08-15,Southern Province,Gisagara,Kabuga,-2.69,29.85,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,370.0,0.38,2020,8,3,5,Cassava flour
RWA,2020-08-15,Southern Province,Gisagara,Kabuga,-2.69,29.85,cereals and tubers,Potatoes,KG,actual,Retail,RWF,135.0,0.14,2020,8,3,5,Potatoes
RWA,2020-08-15,Southern Province,Gisagara,Kabuga,-2.69,29.85,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,370.0,0.38,2020,8,3,5,Potatoes
RWA,2020-08-15,Southern Province,Gisagara,Kabuga,-2.69,29.85,cereals and tubers,Sorghum,KG,actual,Retail,RWF,412.5,0.43,2020,8,3,5,Sorghum
RWA,2020-08-15,Southern Province,Gisagara,Kabuga,-2.69,29.85,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,1766.67,1.84,2020,8,3,5,Fish (dry)
RWA,2020-08-15,Southern Province,Gisagara,Kabuga,-2.69,29.85,"meat, fish and eggs",Meat (beef),KG,actual,Retail,RWF,2500.0,2.6,2020,8,3,5,Meat (beef)
RWA,2020-08-15,Southern Province,Gisagara,Kabuga,-2.69,29.85,miscellaneous food,Sugar,KG,actual,Retail,RWF,900.0,0.94,2020,8,3,5,Sugar
RWA,2020-08-15,Southern Province,Gisagara,Kabuga,-2.69,29.85,vegetables and fruits,Bananas,KG,actual,Retail,RWF,167.5,0.17,2020,8,3,5,Bananas
RWA,2020-08-15,Southern Province,Gisagara,Kabuga,-2.69,29.85,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,125.0,0.13,2020,8,3,5,Cabbage
RWA,2020-08-15,Southern Province,Gisagara,Mugombwa,-2.68,29.85,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,375.0,0.39,2020,8,3,5,Cassava flour
RWA,2020-08-15,Southern Province,Gisagara,Mugombwa,-2.68,29.85,cereals and tubers,Potatoes,KG,actual,Retail,RWF,150.0,0.16,2020,8,3,5,Potatoes
RWA,2020-08-15,Southern Province,Gisagara,Mugombwa,-2.68,29.85,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,390.0,0.41,2020,8,3,5,Potatoes
RWA,2020-08-15,Southern Province,Gisagara,Mugombwa,-2.68,29.85,cereals and tubers,Sorghum,KG,actual,Retail,RWF,450.0,0.47,2020,8,3,5,Sorghum
RWA,2020-08-15,Southern Province,Gisagara,Mugombwa,-2.68,29.85,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,1750.0,1.82,2020,8,3,5,Fish (dry)
RWA,2020-08-15,Southern Province,Gisagara,Mugombwa,-2.68,29.85,miscellaneous food,Sugar,KG,actual,Retail,RWF,950.0,0.99,2020,8,3,5,Sugar
RWA,2020-08-15,Southern Province,Gisagara,Mugombwa,-2.68,29.85,vegetables and fruits,Bananas,KG,actual,Retail,RWF,200.0,0.21,2020,8,3,5,Bananas
RWA,2020-08-15,Southern Province,Gisagara,Mugombwa,-2.68,29.85,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,160.0,0.17,2020,8,3,5,Cabbage
RWA,2020-08-15,Southern Province,Gisagara,Mugombwa,-2.68,29.85,vegetables and fruits,Cassava leaves,KG,actual,Retail,RWF,300.0,0.31,2020,8,3,5,Cassava
RWA,2020-08-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,cereals and tubers,Cassava,KG,actual,Retail,RWF,300.0,0.31,2020,8,3,5,Cassava
RWA,2020-08-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,400.0,0.42,2020,8,3,5,Cassava flour
RWA,2020-08-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,cereals and tubers,Potatoes,KG,actual,Retail,RWF,161.67,0.17,2020,8,3,5,Potatoes
RWA,2020-08-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,377.5,0.39,2020,8,3,5,Potatoes
RWA,2020-08-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,cereals and tubers,Rice (imported),KG,actual,Retail,RWF,800.0,0.83,2020,8,3,5,Rice
RWA,2020-08-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,cereals and tubers,Sorghum,KG,actual,Retail,RWF,425.0,0.44,2020,8,3,5,Sorghum
RWA,2020-08-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,1800.0,1.87,2020,8,3,5,Fish (dry)
RWA,2020-08-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,miscellaneous food,Sugar,KG,actual,Retail,RWF,957.14,1.0,2020,8,3,5,Sugar
RWA,2020-08-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,vegetables and fruits,Bananas,KG,actual,Retail,RWF,211.67,0.22,2020,8,3,5,Bananas
RWA,2020-08-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,166.67,0.17,2020,8,3,5,Cabbage
RWA,2020-08-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,vegetables and fruits,Cassava leaves,KG,actual,Retail,RWF,400.0,0.42,2020,8,3,5,Cassava
RWA,2020-08-15,Southern Province,Nyamagabe,Gasarenda,-2.51,29.48,cereals and tubers,Cassava,KG,actual,Retail,RWF,200.0,0.21,2020,8,3,5,Cassava
RWA,2020-08-15,Southern Province,Nyamagabe,Gasarenda,-2.51,29.48,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,425.0,0.44,2020,8,3,5,Cassava flour
RWA,2020-08-15,Southern Province,Nyamagabe,Gasarenda,-2.51,29.48,cereals and tubers,Potatoes,KG,actual,Retail,RWF,165.0,0.17,2020,8,3,5,Potatoes
RWA,2020-08-15,Southern Province,Nyamagabe,Gasarenda,-2.51,29.48,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,360.0,0.37,2020,8,3,5,Potatoes
RWA,2020-08-15,Southern Province,Nyamagabe,Gasarenda,-2.51,29.48,cereals and tubers,Sorghum,KG,actual,Retail,RWF,420.0,0.44,2020,8,3,5,Sorghum
RWA,2020-08-15,Southern Province,Nyamagabe,Gasarenda,-2.51,29.48,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,1750.0,1.82,2020,8,3,5,Fish (dry)
RWA,2020-08-15,Southern Province,Nyamagabe,Gasarenda,-2.51,29.48,"meat, fish and eggs",Meat (beef),KG,actual,Retail,RWF,2600.0,2.71,2020,8,3,5,Meat (beef)
RWA,2020-08-15,Southern Province,Nyamagabe,Gasarenda,-2.51,29.48,miscellaneous food,Sugar,KG,actual,Retail,RWF,1000.0,1.04,2020,8,3,5,Sugar
RWA,2020-08-15,Southern Province,Nyamagabe,Gasarenda,-2.51,29.48,vegetables and fruits,Bananas,KG,actual,Retail,RWF,250.0,0.26,2020,8,3,5,Bananas
RWA,2020-08-15,Southern Province,Nyamagabe,Gasarenda,-2.51,29.48,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,200.0,0.21,2020,8,3,5,Cabbage
RWA,2020-08-15,Southern Province,Nyamagabe,Gasarenda,-2.51,29.48,vegetables and fruits,Cassava leaves,KG,actual,Retail,RWF,165.0,0.17,2020,8,3,5,Cassava
RWA,2020-08-15,Southern Province,Nyamagabe,Kabacuzi,-2.47,29.58,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,350.0,0.36,2020,8,3,5,Cassava flour
RWA,2020-08-15,Southern Province,Nyamagabe,Kabacuzi,-2.47,29.58,cereals and tubers,Maize,KG,actual,Retail,RWF,250.0,0.26,2020,8,3,5,Maize
RWA,2020-08-15,Southern Province,Nyamagabe,Kabacuzi,-2.47,29.58,cereals and tubers,Maize flour,KG,actual,Retail,RWF,450.0,0.47,2020,8,3,5,Maize flour
RWA,2020-08-15,Southern Province,Nyamagabe,Kabacuzi,-2.47,29.58,cereals and tubers,Rice (imported),KG,actual,Retail,RWF,1000.0,1.04,2020,8,3,5,Rice
RWA,2020-08-15,Southern Province,Nyamagabe,Kabacuzi,-2.47,29.58,cereals and tubers,Rice (local),KG,actual,Retail,RWF,700.0,0.73,2020,8,3,5,Rice
RWA,2020-08-15,Southern Province,Nyamagabe,Kabacuzi,-2.47,29.58,cereals and tubers,"Rice (long grain, high quality, local)",KG,actual,Retail,RWF,800.0,0.83,2020,8,3,5,Rice
RWA,2020-08-15,Southern Province,Nyamagabe,Kabacuzi,-2.47,29.58,cereals and tubers,Sorghum,KG,actual,Retail,RWF,430.0,0.45,2020,8,3,5,Sorghum
RWA,2020-08-15,Southern Province,Nyamagabe,Kabacuzi,-2.47,29.58,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,1800.0,1.87,2020,8,3,5,Fish (dry)
RWA,2020-08-15,Southern Province,Nyamagabe,Kabacuzi,-2.47,29.58,miscellaneous food,Salt,KG,actual,Retail,RWF,400.0,0.42,2020,8,3,5,Salt
RWA,2020-08-15,Southern Province,Nyamagabe,Kabacuzi,-2.47,29.58,miscellaneous food,Sugar,KG,actual,Retail,RWF,900.0,0.94,2020,8,3,5,Sugar
RWA,2020-08-15,Southern Province,Nyamagabe,Kabacuzi,-2.47,29.58,pulses and nuts,Beans (dry),KG,actual,Retail,RWF,650.0,0.68,2020,8,3,5,Beans (dry)
RWA,2020-08-15,Southern Province,Nyamagabe,Kigeme,-2.49,29.52,cereals and tubers,Cassava,KG,actual,Retail,RWF,200.0,0.21,2020,8,3,5,Cassava
RWA,2020-08-15,Southern Province,Nyamagabe,Kigeme,-2.49,29.52,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,400.0,0.42,2020,8,3,5,Cassava flour
RWA,2020-08-15,Southern Province,Nyamagabe,Kigeme,-2.49,29.52,cereals and tubers,Maize,KG,actual,Retail,RWF,290.0,0.3,2020,8,3,5,Maize
RWA,2020-08-15,Southern Province,Nyamagabe,Kigeme,-2.49,29.52,cereals and tubers,Maize flour,KG,actual,Retail,RWF,500.0,0.52,2020,8,3,5,Maize flour
RWA,2020-08-15,Southern Province,Nyamagabe,Kigeme,-2.49,29.52,cereals and tubers,Potatoes,KG,actual,Retail,RWF,180.0,0.19,2020,8,3,5,Potatoes
RWA,2020-08-15,Southern Province,Nyamagabe,Kigeme,-2.49,29.52,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,370.0,0.38,2020,8,3,5,Potatoes
RWA,2020-08-15,Southern Province,Nyamagabe,Kigeme,-2.49,29.52,cereals and tubers,Rice (imported),KG,actual,Retail,RWF,900.0,0.94,2020,8,3,5,Rice
RWA,2020-08-15,Southern Province,Nyamagabe,Kigeme,-2.49,29.52,cereals and tubers,Rice (local),KG,actual,Retail,RWF,700.0,0.73,2020,8,3,5,Rice
RWA,2020-08-15,Southern Province,Nyamagabe,Kigeme,-2.49,29.52,cereals and tubers,"Rice (long grain, high quality, local)",KG,actual,Retail,RWF,750.0,0.78,2020,8,3,5,Rice
RWA,2020-08-15,Southern Province,Nyamagabe,Kigeme,-2.49,29.52,cereals and tubers,Sorghum,KG,actual,Retail,RWF,440.0,0.46,2020,8,3,5,Sorghum
RWA,2020-08-15,Southern Province,Nyamagabe,Kigeme,-2.49,29.52,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,2200.0,2.29,2020,8,3,5,Fish (dry)
RWA,2020-08-15,Southern Province,Nyamagabe,Kigeme,-2.49,29.52,"meat, fish and eggs",Meat (beef),KG,actual,Retail,RWF,2700.0,2.81,2020,8,3,5,Meat (beef)
RWA,2020-08-15,Southern Province,Nyamagabe,Kigeme,-2.49,29.52,miscellaneous food,Salt,KG,actual,Retail,RWF,400.0,0.42,2020,8,3,5,Salt
RWA,2020-08-15,Southern Province,Nyamagabe,Kigeme,-2.49,29.52,miscellaneous food,Sugar,KG,actual,Retail,RWF,1000.0,1.04,2020,8,3,5,Sugar
RWA,2020-08-15,Southern Province,Nyamagabe,Kigeme,-2.49,29.52,pulses and nuts,Beans (dry),KG,actual,Retail,RWF,650.0,0.68,2020,8,3,5,Beans (dry)
RWA,2020-08-15,Southern Province,Nyamagabe,Kigeme,-2.49,29.52,vegetables and fruits,Bananas,KG,actual,Retail,RWF,250.0,0.26,2020,8,3,5,Bananas
RWA,2020-08-15,Southern Province,Nyamagabe,Kigeme,-2.49,29.52,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,200.0,0.21,2020,8,3,5,Cabbage
RWA,2020-08-15,Southern Province,Nyamagabe,Kigeme (Camp),-2.48,29.52,cereals and tubers,Cassava,KG,actual,Retail,RWF,200.0,0.21,2020,8,3,5,Cassava
RWA,2020-08-15,Southern Province,Nyamagabe,Kigeme (Camp),-2.48,29.52,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,350.0,0.36,2020,8,3,5,Cassava flour
RWA,2020-08-15,Southern Province,Nyamagabe,Kigeme (Camp),-2.48,29.52,cereals and tubers,Potatoes,KG,actual,Retail,RWF,150.0,0.16,2020,8,3,5,Potatoes
RWA,2020-08-15,Southern Province,Nyamagabe,Kigeme (Camp),-2.48,29.52,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,380.0,0.4,2020,8,3,5,Potatoes
RWA,2020-08-15,Southern Province,Nyamagabe,Kigeme (Camp),-2.48,29.52,cereals and tubers,Sorghum,KG,actual,Retail,RWF,475.0,0.49,2020,8,3,5,Sorghum
RWA,2020-08-15,Southern Province,Nyamagabe,Kigeme (Camp),-2.48,29.52,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,2000.0,2.08,2020,8,3,5,Fish (dry)
RWA,2020-08-15,Southern Province,Nyamagabe,Kigeme (Camp),-2.48,29.52,miscellaneous food,Sugar,KG,actual,Retail,RWF,950.0,0.99,2020,8,3,5,Sugar
RWA,2020-08-15,Southern Province,Nyamagabe,Kigeme (Camp),-2.48,29.52,vegetables and fruits,Bananas,KG,actual,Retail,RWF,250.0,0.26,2020,8,3,5,Bananas
RWA,2020-08-15,Southern Province,Nyamagabe,Kigeme (Camp),-2.48,29.52,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,250.0,0.26,2020,8,3,5,Cabbage
RWA,2020-08-15,Western Province,Karongi,Karongi,-2.07,29.35,cereals and tubers,Cassava,KG,actual,Retail,RWF,170.0,0.18,2020,8,3,5,Cassava
RWA,2020-08-15,Western Province,Karongi,Karongi,-2.07,29.35,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,400.0,0.42,2020,8,3,5,Cassava flour
RWA,2020-08-15,Western Province,Karongi,Karongi,-2.07,29.35,cereals and tubers,Potatoes,KG,actual,Retail,RWF,120.0,0.12,2020,8,3,5,Potatoes
RWA,2020-08-15,Western Province,Karongi,Karongi,-2.07,29.35,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,400.0,0.42,2020,8,3,5,Potatoes
RWA,2020-08-15,Western Province,Karongi,Karongi,-2.07,29.35,cereals and tubers,Rice (local),KG,actual,Retail,RWF,800.0,0.83,2020,8,3,5,Rice
RWA,2020-08-15,Western Province,Karongi,Karongi,-2.07,29.35,cereals and tubers,"Rice (long grain, high quality, local)",KG,actual,Retail,RWF,900.0,0.94,2020,8,3,5,Rice
RWA,2020-08-15,Western Province,Karongi,Karongi,-2.07,29.35,cereals and tubers,Sorghum,KG,actual,Retail,RWF,455.0,0.47,2020,8,3,5,Sorghum
RWA,2020-08-15,Western Province,Karongi,Karongi,-2.07,29.35,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,2400.0,2.5,2020,8,3,5,Fish (dry)
RWA,2020-08-15,Western Province,Karongi,Karongi,-2.07,29.35,"meat, fish and eggs",Meat (beef),KG,actual,Retail,RWF,2750.0,2.86,2020,8,3,5,Meat (beef)
RWA,2020-08-15,Western Province,Karongi,Karongi,-2.07,29.35,miscellaneous food,Sugar,KG,actual,Retail,RWF,1000.0,1.04,2020,8,3,5,Sugar
RWA,2020-08-15,Western Province,Karongi,Karongi,-2.07,29.35,vegetables and fruits,Bananas,KG,actual,Retail,RWF,200.0,0.21,2020,8,3,5,Bananas
RWA,2020-08-15,Western Province,Karongi,Karongi,-2.07,29.35,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,100.0,0.1,2020,8,3,5,Cabbage
RWA,2020-08-15,Western Province,Karongi,Kivuruga,-2.16,29.39,cereals and tubers,Cassava,KG,actual,Retail,RWF,150.0,0.16,2020,8,3,5,Cassava
RWA,2020-08-15,Western Province,Karongi,Kivuruga,-2.16,29.39,cereals and tubers,Potatoes,KG,actual,Retail,RWF,100.0,0.1,2020,8,3,5,Potatoes
RWA,2020-08-15,Western Province,Karongi,Kivuruga,-2.16,29.39,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,350.0,0.36,2020,8,3,5,Potatoes
RWA,2020-08-15,Western Province,Karongi,Kivuruga,-2.16,29.39,cereals and tubers,Sorghum,KG,actual,Retail,RWF,450.0,0.47,2020,8,3,5,Sorghum
RWA,2020-08-15,Western Province,Karongi,Kivuruga,-2.16,29.39,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,2000.0,2.08,2020,8,3,5,Fish (dry)
RWA,2020-08-15,Western Province,Karongi,Kivuruga,-2.16,29.39,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,80.0,0.083,2020,8,3,5,Cabbage
RWA,2020-08-15,Western Province,Karongi,Kiziba (Camp),-2.13,29.36,cereals and tubers,Cassava,KG,actual,Retail,RWF,180.0,0.19,2020,8,3,5,Cassava
RWA,2020-08-15,Western Province,Karongi,Kiziba (Camp),-2.13,29.36,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,400.0,0.42,2020,8,3,5,Cassava flour
RWA,2020-08-15,Western Province,Karongi,Kiziba (Camp),-2.13,29.36,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,400.0,0.42,2020,8,3,5,Potatoes
RWA,2020-08-15,Western Province,Karongi,Kiziba (Camp),-2.13,29.36,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,2000.0,2.08,2020,8,3,5,Fish (dry)
RWA,2020-08-15,Western Province,Karongi,Kiziba (Camp),-2.13,29.36,"meat, fish and eggs",Meat (beef),KG,actual,Retail,RWF,2800.0,2.91,2020,8,3,5,Meat (beef)
RWA,2020-08-15,Western Province,Karongi,Kiziba (Camp),-2.13,29.36,miscellaneous food,Sugar,KG,actual,Retail,RWF,1000.0,1.04,2020,8,3,5,Sugar
RWA,2020-08-15,Western Province,Karongi,Kiziba (Camp),-2.13,29.36,vegetables and fruits,Bananas,KG,actual,Retail,RWF,200.0,0.21,2020,8,3,5,Bananas
RWA,2020-08-15,Western Province,Karongi,Kiziba (Camp),-2.13,29.36,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,130.0,0.14,2020,8,3,5,Cabbage
RWA,2020-08-15,Western Province,Karongi,Mubuga,-2.14,29.31,cereals and tubers,Cassava,KG,actual,Retail,RWF,180.0,0.19,2020,8,3,5,Cassava
RWA,2020-08-15,Western Province,Karongi,Mubuga,-2.14,29.31,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,350.0,0.36,2020,8,3,5,Cassava flour
RWA,2020-08-15,Western Province,Karongi,Mubuga,-2.14,29.31,cereals and tubers,Maize,KG,actual,Retail,RWF,300.0,0.31,2020,8,3,5,Maize
RWA,2020-08-15,Western Province,Karongi,Mubuga,-2.14,29.31,cereals and tubers,Maize flour,KG,actual,Retail,RWF,550.0,0.57,2020,8,3,5,Maize flour
RWA,2020-08-15,Western Province,Karongi,Mubuga,-2.14,29.31,cereals and tubers,Potatoes,KG,actual,Retail,RWF,150.0,0.16,2020,8,3,5,Potatoes
RWA,2020-08-15,Western Province,Karongi,Mubuga,-2.14,29.31,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,320.0,0.33,2020,8,3,5,Potatoes
RWA,2020-08-15,Western Province,Karongi,Mubuga,-2.14,29.31,cereals and tubers,Rice (imported),KG,actual,Retail,RWF,1000.0,1.04,2020,8,3,5,Rice
RWA,2020-08-15,Western Province,Karongi,Mubuga,-2.14,29.31,cereals and tubers,Rice (local),KG,actual,Retail,RWF,800.0,0.83,2020,8,3,5,Rice
RWA,2020-08-15,Western Province,Karongi,Mubuga,-2.14,29.31,cereals and tubers,"Rice (long grain, high quality, local)",KG,actual,Retail,RWF,900.0,0.94,2020,8,3,5,Rice
RWA,2020-08-15,Western Province,Karongi,Mubuga,-2.14,29.31,cereals and tubers,Sorghum,KG,actual,Retail,RWF,450.0,0.47,2020,8,3,5,Sorghum
RWA,2020-08-15,Western Province,Karongi,Mubuga,-2.14,29.31,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,2000.0,2.08,2020,8,3,5,Fish (dry)
RWA,2020-08-15,Western Province,Karongi,Mubuga,-2.14,29.31,"meat, fish and eggs",Meat (beef),KG,actual,Retail,RWF,2700.0,2.81,2020,8,3,5,Meat (beef)
RWA,2020-08-15,Western Province,Karongi,Mubuga,-2.14,29.31,miscellaneous food,Salt,KG,actual,Retail,RWF,400.0,0.42,2020,8,3,5,Salt
RWA,2020-08-15,Western Province,Karongi,Mubuga,-2.14,29.31,miscellaneous food,Sugar,KG,actual,Retail,RWF,1000.0,1.04,2020,8,3,5,Sugar
RWA,2020-08-15,Western Province,Karongi,Mubuga,-2.14,29.31,pulses and nuts,Beans (dry),KG,actual,Retail,RWF,685.0,0.71,2020,8,3,5,Beans (dry)
RWA,2020-08-15,Western Province,Karongi,Mubuga,-2.14,29.31,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,100.0,0.1,2020,8,3,5,Cabbage
RWA,2020-09-15,Eastern Province,Gatsibo,Mugera,-1.6,30.28,cereals and tubers,Cassava,KG,actual,Retail,RWF,200.0,0.21,2020,9,3,1,Cassava
RWA,2020-09-15,Eastern Province,Gatsibo,Mugera,-1.6,30.28,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,450.0,0.47,2020,9,3,1,Cassava flour
RWA,2020-09-15,Eastern Province,Gatsibo,Mugera,-1.6,30.28,cereals and tubers,Potatoes,KG,actual,Retail,RWF,180.0,0.19,2020,9,3,1,Potatoes
RWA,2020-09-15,Eastern Province,Gatsibo,Mugera,-1.6,30.28,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,350.0,0.36,2020,9,3,1,Potatoes
RWA,2020-09-15,Eastern Province,Gatsibo,Mugera,-1.6,30.28,cereals and tubers,Sorghum,KG,actual,Retail,RWF,280.0,0.29,2020,9,3,1,Sorghum
RWA,2020-09-15,Eastern Province,Gatsibo,Mugera,-1.6,30.28,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,2100.0,2.17,2020,9,3,1,Fish (dry)
